dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Analytical vs GT,24.281469345092773,24.725725173950195,2.6825807094573975
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Neural vs GT,19.673175811767578,19.624271392822266,1.0651123523712158
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Neural vs Analytical,21.5086669921875,21.768348693847656,1.917314052581787
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Analytical vs GT,21.537818908691406,21.842321395874023,1.6123814582824707
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Neural vs GT,19.200429916381836,19.066673278808594,0.9849309921264648
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Neural vs Analytical,22.31734275817871,22.903488159179688,2.536756753921509
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Analytical vs GT,20.232120513916016,20.36385154724121,1.3580403327941895
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Neural vs GT,18.67803192138672,18.61736488342285,0.9553834199905396
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Neural vs Analytical,23.69574737548828,24.312665939331055,3.1238839626312256
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Analytical vs GT,18.975881576538086,19.292186737060547,1.3062286376953125
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Neural vs GT,18.25296401977539,18.206893920898438,0.966393232345581
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Neural vs Analytical,25.681747436523438,25.6879940032959,3.1140902042388916
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Analytical vs GT,18.453033447265625,18.682266235351562,1.0758864879608154
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Neural vs GT,17.84893798828125,17.916152954101562,0.9319133162498474
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Neural vs Analytical,26.86107635498047,27.214893341064453,3.9018609523773193
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Analytical vs GT,17.6206111907959,17.796695709228516,1.0124714374542236
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Neural vs GT,17.490324020385742,17.44684600830078,0.9942932724952698
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Neural vs Analytical,30.45058822631836,30.191078186035156,3.6527490615844727
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Analytical vs GT,16.891311645507812,16.925432205200195,0.7853699922561646
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Neural vs GT,16.694896697998047,16.755475997924805,0.774911642074585
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Neural vs Analytical,33.22675323486328,33.05568313598633,3.558180570602417
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Analytical vs GT,16.399459838867188,16.474977493286133,0.9814311861991882
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Neural vs GT,16.3958740234375,16.415658950805664,1.0224487781524658
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Neural vs Analytical,36.30653762817383,35.689395904541016,3.497102975845337
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Analytical vs GT,16.061054229736328,16.07129669189453,0.8813613057136536
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Neural vs GT,16.04405975341797,16.03030776977539,0.9022029042243958
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Neural vs Analytical,36.914451599121094,36.6390380859375,3.0293831825256348
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Analytical vs GT,15.683552742004395,15.822373390197754,0.9478099942207336
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Neural vs GT,15.692503929138184,15.788383483886719,0.9619902968406677
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Neural vs Analytical,38.369014739990234,37.61361312866211,2.6966428756713867
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Analytical vs GT,80.0,80.0,0.0
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Neural vs GT,40.678165435791016,40.27336883544922,1.6419428586959839
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Neural vs Analytical,40.678165435791016,40.27336883544922,1.6419428586959839
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Analytical vs GT,80.0,79.98686218261719,0.0919412299990654
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Neural vs GT,36.85943603515625,36.704803466796875,1.0905085802078247
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Neural vs Analytical,36.85943603515625,36.70480728149414,1.090509057044983
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Analytical vs GT,80.0,79.93632507324219,0.4388933479785919
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Neural vs GT,34.56748962402344,34.54106140136719,0.999535083770752
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Neural vs Analytical,34.56748962402344,34.541072845458984,0.9995489716529846
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Analytical vs GT,80.0,79.43402099609375,2.2250940799713135
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Neural vs GT,33.022621154785156,32.87930679321289,0.9476637840270996
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Neural vs Analytical,33.02262878417969,32.87933349609375,0.9476765990257263
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Analytical vs GT,80.0,79.01506042480469,3.5938491821289062
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Neural vs GT,31.58808135986328,31.624065399169922,0.9308132529258728
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Neural vs Analytical,31.58808135986328,31.62432861328125,0.9311025142669678
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Analytical vs GT,80.0,79.33515930175781,2.3303017616271973
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Neural vs GT,30.548011779785156,30.585914611816406,0.9405218362808228
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Neural vs Analytical,30.548011779785156,30.586050033569336,0.9407548308372498
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Analytical vs GT,80.0,78.58370971679688,3.5171120166778564
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Neural vs GT,29.724428176879883,29.714553833007812,0.9205217957496643
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Neural vs Analytical,29.724428176879883,29.71479034423828,0.9208396077156067
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Analytical vs GT,80.0,77.3720932006836,6.405575275421143
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Neural vs GT,28.899723052978516,28.925241470336914,0.9591477513313293
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Neural vs Analytical,28.89972686767578,28.926593780517578,0.9602751731872559
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Analytical vs GT,80.0,76.84959411621094,6.594022274017334
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Neural vs GT,28.27273941040039,28.322484970092773,0.923299252986908
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Neural vs Analytical,28.27273941040039,28.323152542114258,0.9237720966339111
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Analytical vs GT,80.0,76.12788391113281,6.787759780883789
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Neural vs GT,27.850704193115234,27.724594116210938,0.9256118535995483
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Neural vs Analytical,27.850994110107422,27.725479125976562,0.9265857934951782
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.15,Analytical vs GT,76.5215072631836,71.4248046875,10.153698921203613
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.15,Neural vs GT,25.4013671875,25.433698654174805,0.9683153629302979
