dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.05,Neural vs Analytical,30.553237915039062,30.365095138549805,1.2302683591842651
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.06,Analytical vs GT,80.0,79.33515930175781,2.3303017616271973
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.06,Neural vs GT,29.580909729003906,29.482168197631836,1.1267749071121216
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.06,Neural vs Analytical,29.580909729003906,29.48232650756836,1.1269639730453491
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.07,Analytical vs GT,80.0,78.58370971679688,3.5171120166778564
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.07,Neural vs GT,28.89746856689453,28.7509765625,1.0746055841445923
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.07,Neural vs Analytical,28.897409439086914,28.751150131225586,1.0747222900390625
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.08,Analytical vs GT,80.0,77.3720932006836,6.405575275421143
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.08,Neural vs GT,28.068927764892578,28.042177200317383,1.0588067770004272
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.08,Neural vs Analytical,28.068927764892578,28.043560028076172,1.0593751668930054
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.09,Analytical vs GT,80.0,76.84959411621094,6.594022274017334
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.09,Neural vs GT,27.609134674072266,27.501386642456055,0.9964361190795898
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.09,Neural vs Analytical,27.609134674072266,27.502025604248047,0.9968604445457458
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.1,Analytical vs GT,80.0,76.12788391113281,6.787759780883789
